timestamp,x,y,z,w
1582297429753402,-0.656921,0.380859,-0.121765,-0.639282
1582297429775703,-0.664429,0.376038,-0.106323,-0.637085
1582297429804264,-0.676147,0.370056,-0.0881958,-0.630981
1582297429813908,-0.688904,0.36377,-0.0640259,-0.623718
1582297429836256,-0.700623,0.359802,-0.0331421,-0.615295
1582297429857122,-0.713745,0.35791,0.00341797,-0.602112
1582297429873079,-0.728577,0.356934,0.0455322,-0.582886
1582297429896147,-0.742859,0.357544,0.0911255,-0.558655
1582297429917964,-0.754333,0.359558,0.137207,-0.53186
1582297429932973,-0.763489,0.362244,0.182556,-0.502563
1582297429955862,-0.77002,0.363464,0.228516,-0.471985
1582297429976853,-0.774719,0.363892,0.27417,-0.438538
1582297429993755,-0.776855,0.364258,0.3172,-0.404053
1582297430015705,-0.773682,0.362427,0.359009,-0.375732
1582297430036796,-0.768982,0.357666,0.39856,-0.34906
1582297430053597,-0.763123,0.351074,0.43573,-0.323364
1582297430083515,-0.753479,0.340698,0.4729,-0.304199
1582297430097487,-0.741272,0.325317,0.509216,-0.292236
1582297430113504,-0.729675,0.309814,0.541016,-0.280884
1582297430135379,-0.71875,0.294922,0.568604,-0.270264
1582297430157317,-0.708435,0.280884,0.592529,-0.261169
1582297430173354,-0.698242,0.266785,0.613342,-0.255127
1582297430196224,-0.688599,0.254883,0.630371,-0.252136
1582297430217189,-0.680298,0.244995,0.644226,-0.24939
1582297430233506,-0.673767,0.238647,0.654419,-0.246582
1582297430256184,-0.668396,0.235168,0.661865,-0.244751
1582297430276999,-0.66394,0.232727,0.667297,-0.244446
1582297430294952,-0.660767,0.230164,0.671021,-0.245239
1582297430316029,-0.658752,0.227539,0.673401,-0.246582
1582297430336838,-0.657837,0.22583,0.674683,-0.247192
1582297430353614,-0.656494,0.225769,0.675293,-0.249023
1582297430375747,-0.658813,0.223511,0.674622,-0.246704
1582297430396681,-0.656372,0.224182,0.675537,-0.250122
1582297430413634,-0.65271,0.226868,0.675842,-0.256348
1582297430435830,-0.649292,0.229431,0.675781,-0.262878
1582297430456660,-0.650574,0.230286,0.673889,-0.263733
1582297430473769,-0.651367,0.230774,0.672607,-0.264709
1582297430495413,-0.651794,0.231567,0.671692,-0.26532
1582297430517412,-0.651917,0.232422,0.671021,-0.26593
1582297430533371,-0.652039,0.232971,0.670471,-0.266418
1582297430556254,-0.652161,0.233215,0.670105,-0.266968
1582297430578197,-0.652344,0.233215,0.669861,-0.26709
1582297430593332,-0.652405,0.233215,0.669861,-0.267029
1582297430616091,-0.652954,0.233337,0.669434,-0.266541
1582297430638233,-0.653625,0.233154,0.669067,-0.266113
1582297430652992,-0.654236,0.232849,0.668701,-0.265686
1582297430676153,-0.655029,0.232605,0.668274,-0.265076
1582297430698087,-0.656067,0.232605,0.667542,-0.264282
1582297430713032,-0.657288,0.232849,0.666565,-0.263611
1582297430735865,-0.658752,0.233215,0.665344,-0.262634
1582297430758716,-0.660339,0.233887,0.664001,-0.261475
1582297430772955,-0.661682,0.234436,0.662659,-0.261047
1582297430796017,-0.662903,0.234985,0.661194,-0.261169
1582297430801664,-0.664429,0.236023,0.659302,-0.260925
1582297430823735,-0.666016,0.237427,0.657227,-0.260864
1582297430840514,-0.667297,0.238708,0.65509,-0.261841
1582297430861591,-0.669434,0.237915,0.653625,-0.260803
1582297430883434,-0.670166,0.238281,0.652466,-0.261475
1582297430900337,-0.67511,0.239624,0.647827,-0.259094
1582297430921550,-0.673218,0.241394,0.647827,-0.262268
1582297430946764,-0.675781,0.243958,0.644409,-0.261719
1582297430959175,-0.677307,0.243591,0.643738,-0.259827
1582297430981354,-0.674866,0.247864,0.642944,-0.264038
1582297431004463,-0.679321,0.246704,0.640503,-0.259705
1582297431019076,-0.675598,0.248962,0.641785,-0.263977
1582297431041538,-0.678772,0.249756,0.639038,-0.26178
1582297431063898,-0.677795,0.249756,0.640015,-0.26178
1582297431078907,-0.676697,0.253906,0.638855,-0.26355
1582297431101075,-0.679993,0.253113,0.637268,-0.259705
1582297431124231,-0.676147,0.25708,0.637634,-0.264832
1582297431138921,-0.675354,0.257935,0.637451,-0.266602
1582297431161630,-0.675659,0.259094,0.63623,-0.267578
1582297431183776,-0.675964,0.260437,0.635254,-0.267822
1582297431200527,-0.676208,0.261963,0.634338,-0.267822
1582297431224567,-0.676392,0.263428,0.633484,-0.268005
1582297431243485,-0.676575,0.264526,0.63269,-0.268372
1582297431260371,-0.676697,0.265503,0.632019,-0.268677
1582297431281450,-0.676819,0.266479,0.631226,-0.269104
1582297431304514,-0.677002,0.267212,0.630554,-0.269592
1582297431320215,-0.677185,0.267639,0.629944,-0.270142
1582297431341339,-0.677246,0.268127,0.629456,-0.27063
1582297431364145,-0.677368,0.268677,0.628906,-0.270996
1582297431380055,-0.677551,0.268799,0.628479,-0.271423
1582297431401225,-0.677795,0.268921,0.628052,-0.271729
1582297431423993,-0.677979,0.269165,0.627686,-0.271851
1582297431440267,-0.67804,0.269165,0.627625,-0.271851
1582297431460977,-0.678345,0.269836,0.627258,-0.27124
1582297431483827,-0.678589,0.270874,0.626831,-0.270752
1582297431499792,-0.678772,0.2724,0.62616,-0.270142
1582297431521730,-0.679443,0.275452,0.624756,-0.268616
1582297431543626,-0.680664,0.281128,0.622314,-0.26532
1582297431561560,-0.681763,0.2901,0.619263,-0.259949
1582297431581702,-0.682068,0.303772,0.615601,-0.252075
1582297431603518,-0.679443,0.324036,0.611877,-0.242798
1582297431621645,-0.67572,0.349487,0.606262,-0.231689
1582297431641413,-0.67041,0.378418,0.598816,-0.220703
1582297431664345,-0.66394,0.409546,0.5896,-0.209412
1582297431681242,-0.65625,0.441406,0.578308,-0.200073
1582297431701635,-0.646729,0.4729,0.565613,-0.195374
1582297431724279,-0.636108,0.504456,0.551086,-0.192688
1582297431742401,-0.625305,0.535828,0.534302,-0.190796
1582297431761276,-0.614319,0.566589,0.514832,-0.19104
1582297431784122,-0.602112,0.594666,0.494446,-0.198181
1582297431802071,-0.588806,0.620361,0.473755,-0.209778
1582297431821867,-0.576782,0.64624,0.449768,-0.217712
1582297431843990,-0.564392,0.673218,0.423523,-0.221008
1582297431861760,-0.550781,0.697937,0.398193,-0.225708
1582297431881753,-0.537781,0.719543,0.372681,-0.232727
1582297431903863,-0.526184,0.737793,0.348877,-0.238831
1582297431922110,-0.513733,0.754395,0.328857,-0.242493
1582297431941556,-0.502563,0.770508,0.306519,-0.244507
1582297431963619,-0.494202,0.784424,0.281555,-0.247314
1582297431981591,-0.486145,0.795837,0.260193,-0.250244
1582297432002382,-0.477234,0.804321,0.247314,-0.253113
1582297432023492,-0.468445,0.810059,0.240784,-0.257507
1582297432041278,-0.461304,0.814087,0.235657,-0.26239
1582297432061754,-0.455322,0.817383,0.231873,-0.265991
1582297432084323,-0.449585,0.818542,0.234619,-0.269836
1582297432101124,-0.445801,0.819702,0.236389,-0.271057
1582297432121266,-0.44165,0.822571,0.239441,-0.266296
1582297432145009,-0.435608,0.826721,0.236328,-0.266357
1582297432161961,-0.430725,0.829407,0.235779,-0.266357
1582297432182906,-0.428955,0.832214,0.233582,-0.262329
1582297432204108,-0.426514,0.833923,0.23468,-0.259827
1582297432221803,-0.425232,0.837585,0.230286,-0.254028
1582297432242967,-0.423706,0.842102,0.222229,-0.24884
1582297432264116,-0.42157,0.846069,0.217224,-0.243469
1582297432281819,-0.417725,0.848694,0.217102,-0.240967
1582297432302581,-0.412537,0.850464,0.220581,-0.240479
1582297432331677,-0.406372,0.852234,0.22467,-0.240967
1582297432342047,-0.400818,0.854431,0.226379,-0.240967
1582297432362425,-0.395447,0.856262,0.227844,-0.241882
1582297432384553,-0.389832,0.85614,0.233765,-0.245789
1582297432400379,-0.387573,0.854431,0.239868,-0.249329
1582297432422333,-0.389343,0.853882,0.240906,-0.247498
1582297432444372,-0.392029,0.853821,0.23761,-0.246582
1582297432461155,-0.394897,0.853027,0.234985,-0.247253
1582297432485091,-0.397339,0.851929,0.233337,-0.248718
1582297432505045,-0.39917,0.850708,0.232666,-0.250671
1582297432520996,-0.400269,0.849976,0.231934,-0.252014
1582297432543404,-0.401794,0.849609,0.230042,-0.252563
1582297432557909,-0.403564,0.849182,0.228394,-0.252747
1582297432581301,-0.405334,0.848389,0.227844,-0.252991
1582297432609803,-0.406677,0.847473,0.228088,-0.253601
1582297432624770,-0.408142,0.846558,0.228394,-0.254089
1582297432640678,-0.40918,0.845642,0.229065,-0.254883
1582297432663615,-0.409912,0.844788,0.229919,-0.255859
1582297432684793,-0.41095,0.844116,0.230042,-0.256165
1582297432700519,-0.411987,0.843689,0.229492,-0.25647
1582297432723731,-0.412903,0.843262,0.229187,-0.256714
1582297432737417,-0.41333,0.842773,0.229553,-0.257202
1582297432760447,-0.413513,0.842285,0.230347,-0.257813
1582297432783335,-0.413513,0.841858,0.231384,-0.258301
1582297432804379,-0.413086,0.84137,0.233154,-0.259033
1582297432821192,-0.412781,0.84082,0.234741,-0.259827
1582297432843135,-0.413086,0.840454,0.235168,-0.260071
1582297432864217,-0.413391,0.84021,0.235107,-0.260437
1582297432880168,-0.413574,0.840088,0.234863,-0.260742
1582297432903007,-0.413879,0.839966,0.23468,-0.260864
1582297432917933,-0.414185,0.839783,0.234619,-0.260925
1582297432940916,-0.414307,0.839539,0.234985,-0.261353
1582297432963813,-0.414429,0.839294,0.235229,-0.261597
1582297432985177,-0.414673,0.839111,0.235413,-0.26178
1582297433000716,-0.414734,0.838928,0.235779,-0.261841
1582297433025651,-0.414734,0.838928,0.235779,-0.261902
1582297433040657,-0.414734,0.838928,0.235779,-0.261902
1582297433060552,-0.413757,0.839539,0.235046,-0.262085
1582297433081537,-0.413269,0.839294,0.235107,-0.263611
1582297433097600,-0.413635,0.8396,0.23468,-0.262329
1582297433120455,-0.416931,0.841064,0.233765,-0.253174
1582297433144614,-0.417786,0.840759,0.234924,-0.251831
1582297433164274,-0.415161,0.838928,0.237122,-0.259827
1582297433180300,-0.411804,0.837524,0.238098,-0.268921
1582297433201445,-0.41156,0.838196,0.237,-0.268066
1582297433218129,-0.410889,0.837708,0.238342,-0.269348
1582297433240516,-0.411133,0.837402,0.237793,-0.270447
1582297433261282,-0.41156,0.837463,0.237183,-0.270142
1582297433278131,-0.411804,0.837585,0.236694,-0.269897
1582297433298956,-0.411804,0.837585,0.236694,-0.269836
1582297433322057,-0.411865,0.837402,0.237183,-0.269958
1582297433337235,-0.414917,0.836853,0.238708,-0.265564
1582297433359800,-0.412842,0.83551,0.239502,-0.272278
1582297433381845,-0.415588,0.83606,0.240112,-0.265564
1582297433397166,-0.415344,0.835815,0.240356,-0.266724
1582297433419802,-0.415466,0.835938,0.240417,-0.266052
1582297433441588,-0.415649,0.835693,0.240662,-0.266235
1582297433457553,-0.415771,0.835571,0.240845,-0.266418
1582297433479632,-0.416077,0.835449,0.240601,-0.266479
1582297433502439,-0.416382,0.835388,0.240234,-0.266479
1582297433517644,-0.416382,0.835388,0.240234,-0.266479
1582297433539475,-0.416321,0.835388,0.240234,-0.266541
1582297433562410,-0.416199,0.835266,0.240723,-0.266785
1582297433577174,-0.416016,0.835205,0.241333,-0.266785
1582297433599373,-0.415771,0.835205,0.241821,-0.266663
1582297433622269,-0.415283,0.835144,0.242676,-0.266785
1582297433637230,-0.414734,0.835083,0.243591,-0.267029
1582297433658955,-0.414307,0.834961,0.244324,-0.267212
1582297433682037,-0.414246,0.8349,0.244751,-0.267273
1582297433698295,-0.414307,0.834778,0.244934,-0.267334
1582297433719992,-0.41449,0.834717,0.244873,-0.267334
1582297433741789,-0.414795,0.834595,0.244751,-0.267334
1582297433758684,-0.415039,0.834473,0.24469,-0.267334
1582297433779768,-0.415222,0.834351,0.24469,-0.267456
1582297433795590,-0.415222,0.834351,0.24469,-0.267456
1582297433818540,-0.415222,0.834351,0.24469,-0.267517
1582297433839668,-0.415405,0.834351,0.244446,-0.267395
1582297433855492,-0.415344,0.834351,0.244446,-0.267456
1582297433878368,-0.415161,0.83429,0.244751,-0.267639
1582297433899366,-0.414978,0.83429,0.245056,-0.267761
1582297433923516,-0.414978,0.83429,0.245056,-0.267761
1582297433946189,-0.414978,0.834351,0.244934,-0.2677
1582297433967184,-0.414978,0.834351,0.244934,-0.2677
1582297433983083,-0.414673,0.834351,0.245178,-0.267883
1582297434006086,-0.414368,0.834473,0.245422,-0.267883
1582297434027029,-0.414124,0.834534,0.245544,-0.267822
1582297434043389,-0.414124,0.834534,0.245544,-0.267822
1582297434066283,-0.414124,0.834534,0.245483,-0.267822
1582297434086808,-0.414124,0.834534,0.245483,-0.267822
1582297434103772,-0.41394,0.834656,0.245605,-0.267761
1582297434125700,-0.41394,0.834778,0.245361,-0.267639
1582297434146833,-0.41394,0.834778,0.245361,-0.267639
1582297434163604,-0.413879,0.834839,0.245239,-0.267517
1582297434185897,-0.413879,0.8349,0.245239,-0.267456
1582297434207490,-0.413879,0.8349,0.245239,-0.267456
1582297434223765,-0.413879,0.8349,0.245178,-0.267456
1582297434245581,-0.413879,0.8349,0.245178,-0.267517
1582297434266328,-0.413696,0.8349,0.245361,-0.267578
1582297434283284,-0.413696,0.8349,0.2453,-0.267578
1582297434306218,-0.413696,0.8349,0.2453,-0.267578
1582297434327209,-0.413574,0.8349,0.245544,-0.267639
1582297434343237,-0.413574,0.8349,0.245483,-0.267578
1582297434366058,-0.413574,0.8349,0.245544,-0.267639
1582297434388097,-0.413513,0.834839,0.245728,-0.267761
1582297434403014,-0.413513,0.834839,0.245667,-0.267761
1582297434425901,-0.413513,0.834839,0.245667,-0.267822
1582297434448023,-0.413391,0.834778,0.246033,-0.267883
1582297434469924,-0.41333,0.834717,0.246155,-0.267883
1582297434485917,-0.41333,0.834717,0.246155,-0.267944
1582297434508678,-0.41333,0.834717,0.246155,-0.267944
1582297434523635,-0.413269,0.834717,0.246155,-0.267944
1582297434553557,-0.413208,0.834656,0.246399,-0.268127
1582297434568523,-0.413147,0.834595,0.246582,-0.268188
1582297434582484,-0.413086,0.834595,0.246826,-0.268188
1582297434613402,-0.413086,0.834595,0.246826,-0.268188
1582297434628517,-0.413025,0.834595,0.246826,-0.268188
1582297434642425,-0.413025,0.834595,0.246826,-0.268188
1582297434666256,-0.413025,0.834595,0.246826,-0.268188
1582297434688202,-0.413025,0.834595,0.246826,-0.268188
1582297434703156,-0.413025,0.834595,0.246826,-0.268188
1582297434726100,-0.413025,0.834534,0.246826,-0.268188
1582297434748037,-0.413025,0.834534,0.246887,-0.26825
1582297434763024,-0.412903,0.834473,0.247192,-0.268311
1582297434785990,-0.412781,0.834412,0.247437,-0.268433
1582297434808214,-0.412781,0.834412,0.247437,-0.268494
1582297434822903,-0.41272,0.834412,0.247681,-0.268494
1582297434845780,-0.41272,0.834351,0.247742,-0.268494
1582297434868717,-0.41272,0.834351,0.247742,-0.268494
1582297434890084,-0.41272,0.834351,0.247742,-0.268555
1582297434905619,-0.41272,0.834351,0.247742,-0.268555
1582297434928560,-0.41272,0.834351,0.247742,-0.268555
1582297434949712,-0.41272,0.834351,0.247803,-0.268555
1582297434965733,-0.41272,0.834351,0.247803,-0.268555
1582297434988455,-0.41272,0.834351,0.247803,-0.268555
1582297435009512,-0.41272,0.834351,0.247803,-0.268555
1582297435025304,-0.41272,0.834351,0.247803,-0.268555
1582297435048243,-0.41272,0.834351,0.247864,-0.268555
1582297435069319,-0.41272,0.834351,0.247864,-0.268555
1582297435086137,-0.412598,0.83429,0.248108,-0.268677
1582297435109089,-0.412537,0.834229,0.248108,-0.268738
1582297435130016,-0.410706,0.83429,0.247498,-0.272095
1582297435146022,-0.408691,0.834534,0.245605,-0.276123
1582297435167912,-0.405151,0.833984,0.244751,-0.283569
1582297435189974,-0.406006,0.834167,0.245117,-0.281494
1582297435205815,-0.402832,0.833374,0.244385,-0.288879
1582297435228751,-0.40564,0.834229,0.244934,-0.28186
1582297435249905,-0.404297,0.83374,0.245361,-0.284912
1582297435265651,-0.404358,0.833862,0.244568,-0.285156
1582297435288648,-0.40625,0.834229,0.24585,-0.280396
1582297435309593,-0.403625,0.833679,0.244446,-0.286926
1582297435325756,-0.404419,0.833862,0.244812,-0.284851
1582297435348545,-0.401733,0.833008,0.244446,-0.291443
1582297435370556,-0.403931,0.83374,0.244507,-0.286194
1582297435386336,-0.403442,0.833374,0.245483,-0.287048
1582297435408272,-0.40509,0.83374,0.245605,-0.283691
1582297435431208,-0.404541,0.834106,0.245728,-0.283203
1582297435446169,-0.404602,0.833923,0.246216,-0.283264
1582297435468111,-0.404602,0.833923,0.246216,-0.283142
1582297435491097,-0.404663,0.833923,0.246216,-0.283081
1582297435505014,-0.404724,0.833984,0.246277,-0.282959
1582297435528066,-0.404724,0.833984,0.246277,-0.282898
1582297435550941,-0.404785,0.833984,0.246338,-0.282776
1582297435565115,-0.404785,0.833984,0.246338,-0.282715
1582297435588786,-0.404846,0.833984,0.246399,-0.282654
1582297435610728,-0.404907,0.833984,0.246399,-0.282593
1582297435624704,-0.404907,0.833984,0.24646,-0.282471
1582297435648625,-0.404968,0.833984,0.24646,-0.28241
1582297435670628,-0.404968,0.833984,0.246521,-0.282288
1582297435685542,-0.405029,0.833984,0.246521,-0.282227
1582297435708477,-0.405029,0.833984,0.246582,-0.282166
1582297435730572,-0.40509,0.833923,0.246643,-0.282104
1582297435745368,-0.40509,0.833923,0.246643,-0.282043
1582297435768367,-0.405151,0.833923,0.246704,-0.281982
1582297435791263,-0.405151,0.833923,0.246765,-0.281921
1582297435805272,-0.405212,0.833923,0.246765,-0.28186
1582297435813075,-0.405212,0.833923,0.246826,-0.281738
1582297435834508,-0.405273,0.833923,0.246887,-0.281677
1582297435856211,-0.405334,0.833923,0.246887,-0.281616
1582297435873070,-0.405334,0.833923,0.246948,-0.281555
1582297435894379,-0.405396,0.833923,0.246948,-0.281494
1582297435916195,-0.405396,0.833923,0.247009,-0.281433
1582297435934420,-0.405457,0.833923,0.24707,-0.281372
1582297435954037,-0.405457,0.833923,0.24707,-0.281311
1582297435975816,-0.405457,0.833923,0.247437,-0.281006
1582297435992755,-0.405457,0.833862,0.247864,-0.280762
1582297436013837,-0.405457,0.833862,0.247864,-0.280701
1582297436036590,-0.405518,0.833862,0.247925,-0.28064
1582297436052679,-0.405518,0.833862,0.247925,-0.280579
1582297436073855,-0.405579,0.833862,0.247986,-0.280518
1582297436096577,-0.405579,0.833862,0.247986,-0.280457
1582297436114386,-0.40564,0.833862,0.248047,-0.280396
1582297436133514,-0.40564,0.833862,0.248108,-0.280334
1582297436156464,-0.405701,0.833862,0.248108,-0.280273
1582297436172227,-0.405701,0.833862,0.248169,-0.280212
1582297436194226,-0.405762,0.833862,0.248169,-0.280151
1582297436224099,-0.405762,0.833862,0.24823,-0.28009
1582297436233062,-0.405823,0.833862,0.24823,-0.279968
1582297436254204,-0.405823,0.833862,0.248291,-0.279907
1582297436276008,-0.405945,0.833862,0.24823,-0.279602
1582297436293899,-0.406006,0.833862,0.248291,-0.279541
1582297436314049,-0.406006,0.833862,0.248352,-0.27948
1582297436336794,-0.406067,0.833862,0.248352,-0.27948
1582297436354558,-0.406067,0.833862,0.248352,-0.279419
1582297436373735,-0.406128,0.833862,0.248352,-0.279297
1582297436396685,-0.406128,0.833862,0.248413,-0.279236
1582297436414577,-0.406128,0.833862,0.248474,-0.279236
1582297436433917,-0.406189,0.833862,0.248474,-0.279175
1582297436456667,-0.406189,0.833862,0.248535,-0.279114
1582297436474542,-0.40625,0.833801,0.24884,-0.278992
1582297436493806,-0.40625,0.833801,0.248901,-0.278931
1582297436516499,-0.40625,0.833801,0.248901,-0.27887
1582297436534258,-0.406311,0.83374,0.249268,-0.278748
1582297436554556,-0.406311,0.83374,0.249268,-0.278687
1582297436576280,-0.406311,0.83374,0.249268,-0.278625
1582297436594099,-0.406372,0.833679,0.249329,-0.278625
1582297436614225,-0.406372,0.833679,0.24939,-0.278564
1582297436636565,-0.406372,0.833618,0.249756,-0.278442
1582297436653940,-0.406433,0.833618,0.249817,-0.278381
1582297436674108,-0.406433,0.833618,0.249817,-0.278381
1582297436696300,-0.406433,0.833618,0.249878,-0.27832
1582297436713777,-0.406555,0.833679,0.249817,-0.278076
1582297436733857,-0.406555,0.833618,0.249878,-0.278015
1582297436756773,-0.406555,0.833618,0.249878,-0.277954
1582297436774882,-0.406616,0.833618,0.249939,-0.277954
1582297436793697,-0.406616,0.833618,0.25,-0.277893
1582297436816507,-0.406616,0.833618,0.25,-0.277832
1582297436834459,-0.406677,0.833618,0.250061,-0.277771
1582297436853599,-0.406677,0.833618,0.250061,-0.27771
1582297436876553,-0.406738,0.833618,0.250122,-0.27771
1582297436894473,-0.406738,0.833618,0.250122,-0.277649
1582297436915246,-0.406738,0.833618,0.250183,-0.277588
1582297436936348,-0.406799,0.833557,0.250244,-0.277588
1582297436954141,-0.406799,0.833557,0.250244,-0.277527
1582297436975181,-0.406799,0.833557,0.250244,-0.277466
1582297436996069,-0.40686,0.833557,0.250305,-0.277466
1582297437014177,-0.40686,0.833557,0.250366,-0.277405
1582297437035180,-0.40686,0.833557,0.250366,-0.277405
1582297437056068,-0.40686,0.833557,0.250427,-0.277344
1582297437073811,-0.406921,0.833557,0.250427,-0.277344
1582297437095124,-0.406921,0.833557,0.250488,-0.277283
1582297437115703,-0.406921,0.833496,0.250488,-0.277222
1582297437134444,-0.406982,0.833496,0.250549,-0.277222
1582297437155602,-0.406982,0.833496,0.250549,-0.277161
1582297437176870,-0.406982,0.833496,0.25061,-0.2771
1582297437194088,-0.407043,0.833496,0.25061,-0.277039
1582297437216483,-0.407043,0.833496,0.250671,-0.277039
1582297437236740,-0.407043,0.833496,0.250671,-0.276978
1582297437254341,-0.407104,0.833496,0.250732,-0.276978
1582297437276541,-0.407104,0.833496,0.250732,-0.276917
1582297437296414,-0.407104,0.833435,0.250793,-0.276917
1582297437314173,-0.407104,0.833435,0.250854,-0.276855
1582297437336506,-0.407166,0.833435,0.250854,-0.276794
1582297437356547,-0.407166,0.833435,0.250854,-0.276794
1582297437374548,-0.407166,0.833435,0.250916,-0.276733
1582297437396948,-0.407227,0.833435,0.250916,-0.276733
1582297437416175,-0.407227,0.833435,0.250977,-0.276672
1582297437433038,-0.407227,0.833435,0.251038,-0.276672
1582297437456161,-0.407227,0.833435,0.251038,-0.276611
1582297437477258,-0.40741,0.833435,0.251038,-0.276367
1582297437493695,-0.40741,0.833435,0.251099,-0.276306
1582297437515646,-0.40741,0.833435,0.251099,-0.276306
1582297437537082,-0.407471,0.833435,0.251099,-0.276245
1582297437553598,-0.407471,0.833435,0.25116,-0.276245
1582297437575470,-0.407471,0.833374,0.25116,-0.276184
1582297437590430,-0.407593,0.833374,0.25116,-0.276062
1582297437613438,-0.407593,0.833374,0.251221,-0.276001
1582297437635485,-0.407593,0.833313,0.251465,-0.276001
1582297437650490,-0.407593,0.833313,0.251526,-0.27594
1582297437673417,-0.407593,0.833313,0.251526,-0.276001
1582297437696154,-0.407471,0.833252,0.251953,-0.276001
1582297437710112,-0.407288,0.833069,0.252625,-0.276123
1582297437733314,-0.406982,0.832825,0.253662,-0.276489
1582297437756055,-0.406433,0.832336,0.255005,-0.277405
1582297437777379,-0.405884,0.831665,0.256714,-0.278687
1582297437792890,-0.405334,0.830811,0.258789,-0.280029
1582297437815831,-0.404663,0.830017,0.26123,-0.281128
1582297437836967,-0.404114,0.829163,0.263855,-0.281982
1582297437853726,-0.403992,0.82843,0.265869,-0.28241
1582297437875845,-0.404297,0.827637,0.267883,-0.282471
1582297437896755,-0.404968,0.826721,0.269958,-0.282227
1582297437913770,-0.405823,0.825439,0.272766,-0.282104
1582297437935570,-0.406372,0.82373,0.27655,-0.282471
1582297437956657,-0.406982,0.822083,0.279907,-0.28302
1582297437972615,-0.408264,0.82074,0.281982,-0.283081
1582297437995412,-0.410034,0.819702,0.282898,-0.282654
1582297438017452,-0.412231,0.818481,0.283447,-0.282471
1582297438032311,-0.414612,0.816833,0.284241,-0.282898
1582297438056184,-0.41687,0.814697,0.285828,-0.284119
1582297438077325,-0.418823,0.811646,0.289307,-0.286499
1582297438092093,-0.42041,0.808105,0.293823,-0.289551
1582297438116220,-0.422363,0.805481,0.295959,-0.291931
1582297438137177,-0.424927,0.803772,0.29541,-0.293396
1582297438160905,-0.427734,0.802612,0.293335,-0.294678
1582297438175867,-0.430054,0.801331,0.291626,-0.296326
1582297438198003,-0.43219,0.80011,0.290283,-0.297974
1582297438212986,-0.433899,0.798828,0.289429,-0.299683
1582297438235710,-0.43573,0.797791,0.288208,-0.300903
1582297438258646,-0.437134,0.796875,0.287537,-0.302002
1582297438273616,-0.43866,0.796021,0.286987,-0.302612
1582297438295544,-0.440247,0.795105,0.286682,-0.30304
1582297438318546,-0.441711,0.794128,0.286804,-0.303223
1582297438332449,-0.443176,0.793274,0.286987,-0.303284
1582297438355568,-0.444336,0.792542,0.28717,-0.303284
1582297438378387,-0.445496,0.791931,0.28717,-0.303101
1582297438392519,-0.446594,0.791565,0.286926,-0.302734
1582297438416222,-0.447327,0.791382,0.286499,-0.302612
1582297438438382,-0.447632,0.791382,0.286133,-0.302551
1582297438452332,-0.447571,0.791626,0.285645,-0.302246
1582297438476069,-0.447205,0.792175,0.285461,-0.301697
1582297438498173,-0.44635,0.792786,0.285706,-0.301025
1582297438512968,-0.444824,0.793457,0.286743,-0.300537
1582297438535949,-0.442871,0.79425,0.288147,-0.300049
1582297438558332,-0.440735,0.795166,0.289429,-0.2995
1582297438572864,-0.438721,0.796448,0.289856,-0.298645
1582297438595972,-0.436707,0.798096,0.289429,-0.297546
1582297438618678,-0.43457,0.799805,0.288757,-0.296692
1582297438632706,-0.432068,0.801453,0.288269,-0.296387
1582297438655838,-0.429626,0.802979,0.287903,-0.296204
1582297438678527,-0.427307,0.804504,0.287354,-0.295959
1582297438699652,-0.424988,0.806091,0.28656,-0.295715
1582297438715935,-0.422607,0.807922,0.285217,-0.295532
1582297438738541,-0.419983,0.80957,0.284363,-0.295654
1582297438759337,-0.417175,0.810791,0.284302,-0.296204
1582297438775312,-0.414612,0.812317,0.283691,-0.296265
1582297438799264,-0.412048,0.813782,0.283386,-0.296082
1582297438819677,-0.409607,0.815063,0.283386,-0.295959
1582297438836144,-0.407166,0.816406,0.283569,-0.295471
1582297438858038,-0.404663,0.817932,0.283325,-0.294861
1582297438879406,-0.402527,0.819763,0.281921,-0.294067
1582297438895981,-0.40033,0.821655,0.280273,-0.293457
1582297438918016,-0.397888,0.823486,0.278748,-0.292847
1582297438940145,-0.395264,0.825317,0.277405,-0.292542
1582297438954934,-0.393005,0.827454,0.275024,-0.29187
1582297438978723,-0.391296,0.829895,0.271362,-0.290649
1582297438999855,-0.389465,0.832092,0.268372,-0.289734
1582297439015620,-0.387512,0.833862,0.266052,-0.289185
1582297439038606,-0.385437,0.835388,0.264832,-0.288818
1582297439059651,-0.383423,0.836792,0.263916,-0.288269
1582297439075456,-0.382324,0.83844,0.261597,-0.287048
1582297439098404,-0.381409,0.839905,0.259216,-0.286194
1582297439119510,-0.380859,0.841187,0.256653,-0.285522
1582297439135561,-0.380371,0.842041,0.254578,-0.2854
1582297439158241,-0.379883,0.842773,0.252808,-0.285522
1582297439181182,-0.379639,0.843628,0.25061,-0.285339
1582297439196141,-0.379761,0.844421,0.247925,-0.285034
1582297439218076,-0.38031,0.84491,0.245544,-0.284851
1582297439241027,-0.380981,0.845093,0.24353,-0.285156
1582297439254977,-0.381897,0.844666,0.242737,-0.28595
1582297439277964,-0.382996,0.844238,0.24054,-0.287537
1582297439300917,-0.384399,0.843079,0.241211,-0.288513
1582297439314815,-0.386475,0.84259,0.238953,-0.289001
1582297439337951,-0.387817,0.840515,0.241028,-0.291504
1582297439360700,-0.390198,0.838684,0.241516,-0.293274
